Date,Time,Month,Season,Site,Native_or_chestnut,Temp,pH,SpCond_uscm,DO_percent,DO_mgl,CHL_ugl,,,,,,,,,,,,
10/7/24,9:30:00,October,Fall,7,chestnut,16.11,7.43,112.7,68.8,6.6,1.43,,,,,,,,,,,,
10/7/24,9:45:00,October,Fall,7,chestnut,16.23,7.47,113,71.2,6.81,1.29,,,,,,,,,,,,
10/7/24,10:00:00,October,Fall,7,chestnut,16.31,7.48,113.2,71.8,6.86,1.44,,,,,,,,,,,,
10/7/24,10:15:00,October,Fall,7,chestnut,16.47,7.48,113.6,71.9,6.85,1.24,,,,,,,,,,,,
10/7/24,10:30:00,October,Fall,7,chestnut,16.62,7.49,113.9,74.1,7.03,1.22,,,,,,,,,,,,
10/7/24,10:45:00,October,Fall,7,chestnut,16.74,7.5,114,76.1,7.2,1.26,,,,,,,,,,,,
10/7/24,11:00:00,October,Fall,7,chestnut,16.93,7.51,114.3,78.3,7.38,1.28,,,,,,,,,,,,
10/7/24,11:15:00,October,Fall,7,chestnut,17.17,7.55,114.7,82.5,7.74,1.35,,,,,,,,,,,,
10/7/24,11:30:00,October,Fall,7,chestnut,17.28,7.58,115,84.1,7.87,1.35,,,,,,,,,,,,
10/7/24,11:45:00,October,Fall,7,chestnut,17.39,7.57,115.3,84.4,7.88,1.43,,,,,,,,,,,,
10/7/24,12:00:00,October,Fall,7,chestnut,17.49,7.59,115.6,84.6,7.88,1.4,,,,,,,,,,,,
10/7/24,12:15:00,October,Fall,7,chestnut,17.59,7.58,115.7,85.4,7.95,1.5,,,,,,,,,,,,
10/7/24,12:30:00,October,Fall,7,chestnut,17.71,7.59,116,86.6,8.03,1.55,,,,,,,,,,,,
10/7/24,12:45:00,October,Fall,7,chestnut,17.65,7.6,115.9,87.4,8.12,1.61,,,,,,,,,,,,
10/7/24,13:00:00,October,Fall,7,chestnut,17.6,7.61,115.8,87.4,8.13,1.57,,,,,,,,,,,,
10/7/24,13:15:00,October,Fall,7,chestnut,17.55,7.61,115.6,86.7,8.08,1.64,,,,,,,,,,,,
10/7/24,13:30:00,October,Fall,7,chestnut,17.53,7.6,115.5,86.1,8.02,1.64,,,,,,,,,,,,
10/7/24,13:45:00,October,Fall,7,chestnut,17.54,7.6,115.6,85.4,7.96,1.76,,,,,,,,,,,,
10/7/24,14:00:00,October,Fall,7,chestnut,17.54,7.61,115.7,87.5,8.15,1.54,,,,,,,,,,,,
10/7/24,14:15:00,October,Fall,7,chestnut,17.52,7.61,115.5,86.6,8.07,1.62,,,,,,,,,,,,
10/7/24,14:30:00,October,Fall,7,chestnut,17.56,7.6,115.6,85.3,7.94,1.62,,,,,,,,,,,,
10/7/24,14:45:00,October,Fall,7,chestnut,17.61,7.61,115.6,85.7,7.97,1.68,,,,,,,,,,,,
10/7/24,15:00:00,October,Fall,7,chestnut,17.66,7.62,115.6,87.7,8.14,1.53,,,,,,,,,,,,
10/7/24,15:15:00,October,Fall,7,chestnut,17.69,7.64,115.8,87.8,8.15,1.44,,,,,,,,,,,,
10/7/24,15:30:00,October,Fall,7,chestnut,17.72,7.64,115.9,88.7,8.23,1.43,,,,,,,,,,,,
10/7/24,15:45:00,October,Fall,7,chestnut,17.73,7.65,115.8,89.1,8.27,1.48,,,,,,,,,,,,
10/7/24,16:00:00,October,Fall,7,chestnut,17.68,7.64,115.7,89,8.26,1.44,,,,,,,,,,,,
10/7/24,16:15:00,October,Fall,7,chestnut,17.63,7.64,115.6,87.9,8.17,1.34,,,,,,,,,,,,
10/7/24,16:30:00,October,Fall,7,chestnut,17.56,7.64,115.4,87.2,8.11,1.49,,,,,,,,,,,,
10/7/24,16:45:00,October,Fall,7,chestnut,17.53,7.63,115.4,86.6,8.06,1.51,,,,,,,,,,,,
10/7/24,17:00:00,October,Fall,7,chestnut,17.45,7.62,115.2,84.9,7.92,1.52,,,,,,,,,,,,
10/7/24,17:15:00,October,Fall,7,chestnut,17.41,7.61,115,84.7,7.9,1.44,,,,,,,,,,,,
10/7/24,17:30:00,October,Fall,7,chestnut,17.33,7.62,114.8,83.8,7.84,1.33,,,,,,,,,,,,
10/7/24,17:45:00,October,Fall,7,chestnut,17.29,7.6,114.9,82.6,7.73,1.56,,,,,,,,,,,,
10/7/24,18:00:00,October,Fall,7,chestnut,17.21,7.59,114.7,82.6,7.74,1.71,,,,,,,,,,,,
10/7/24,18:15:00,October,Fall,7,chestnut,17.17,7.57,114.8,79.6,7.47,1.62,,,,,,,,,,,,
10/7/24,18:30:00,October,Fall,7,chestnut,17.05,7.55,114.6,77.6,7.3,1.68,,,,,,,,,,,,
10/7/24,18:45:00,October,Fall,7,chestnut,16.96,7.53,114.2,76.3,7.19,1.67,,,,,,,,,,,,
10/7/24,19:00:00,October,Fall,7,chestnut,16.88,7.51,114.1,74,6.98,1.52,,,,,,,,,,,,
10/7/24,19:15:00,October,Fall,7,chestnut,16.76,7.51,113.9,75.2,7.12,1.78,,,,,,,,,,,,
10/7/24,19:30:00,October,Fall,7,chestnut,16.75,7.5,113.7,73,6.91,1.56,,,,,,,,,,,,
10/7/24,19:45:00,October,Fall,7,chestnut,16.67,7.47,113.5,69.7,6.61,1.72,,,,,,,,,,,,
10/7/24,20:00:00,October,Fall,7,chestnut,16.58,7.47,113.7,68.7,6.52,2.78,,,,,,,,,,,,
10/7/24,20:15:00,October,Fall,7,chestnut,16.5,7.44,113.6,66.1,6.29,1.74,,,,,,,,,,,,
10/7/24,20:30:00,October,Fall,7,chestnut,16.41,7.42,113.5,64,6.1,1.95,,,,,,,,,,,,
10/7/24,20:45:00,October,Fall,7,chestnut,16.27,7.41,113.1,64.2,6.14,1.52,,,,,,,,,,,,
10/7/24,21:00:00,October,Fall,7,chestnut,16.26,7.4,112.9,62,5.93,1.53,,,,,,,,,,,,
10/7/24,21:15:00,October,Fall,7,chestnut,16.13,7.4,112.5,64.1,6.15,1.58,,,,,,,,,,,,
10/7/24,21:30:00,October,Fall,7,chestnut,16.05,7.41,112.2,63.7,6.12,1.71,,,,,,,,,,,,
10/7/24,21:45:00,October,Fall,7,chestnut,16.02,7.4,112,63.5,6.11,2.04,,,,,,,,,,,,
10/7/24,22:00:00,October,Fall,7,chestnut,15.9,7.41,111.5,61.9,5.97,2.07,,,,,,,,,,,,
10/7/24,22:15:00,October,Fall,7,chestnut,15.77,7.4,111,63.1,6.1,1.93,,,,,,,,,,,,
10/7/24,22:30:00,October,Fall,7,chestnut,15.59,7.41,110.7,63.2,6.14,1.89,,,,,,,,,,,,
10/7/24,22:45:00,October,Fall,7,chestnut,15.53,7.41,110.1,62.7,6.09,1.72,,,,,,,,,,,,
10/7/24,23:00:00,October,Fall,7,chestnut,15.37,7.42,109.5,65.2,6.36,1.75,,,,,,,,,,,,
10/7/24,23:15:00,October,Fall,7,chestnut,15.4,7.45,108.8,70.5,6.87,1.66,,,,,,,,,,,,
10/7/24,23:30:00,October,Fall,7,chestnut,15.47,7.47,109,70.2,6.82,1.65,,,,,,,,,,,,
10/7/24,23:45:00,October,Fall,7,chestnut,15.49,7.47,108.9,71.1,6.91,1.62,,,,,,,,,,,,
10/8/24,0:00:00,October,Fall,7,chestnut,15.5,7.5,108.6,73.5,7.14,1.67,,,,,,,,,,,,
10/8/24,0:15:00,October,Fall,7,chestnut,15.54,7.51,108.4,73.3,7.12,1.68,,,,,,,,,,,,
10/8/24,0:30:00,October,Fall,7,chestnut,15.46,7.5,108.3,71.4,6.94,1.61,,,,,,,,,,,,
10/8/24,0:45:00,October,Fall,7,chestnut,15.38,7.49,108.2,70.2,6.84,1.7,,,,,,,,,,,,
10/8/24,1:00:00,October,Fall,7,chestnut,15.31,7.48,108,68.4,6.68,1.71,,,,,,,,,,,,
10/8/24,1:15:00,October,Fall,7,chestnut,15.24,7.47,107.7,67.9,6.63,1.62,,,,,,,,,,,,
10/8/24,1:30:00,October,Fall,7,chestnut,15.2,7.47,107.5,70.1,6.86,1.54,,,,,,,,,,,,
10/8/24,1:45:00,October,Fall,7,chestnut,15.12,7.46,107.4,67.1,6.58,1.68,,,,,,,,,,,,
10/8/24,2:00:00,October,Fall,7,chestnut,15.06,7.46,107.1,68.9,6.76,1.66,,,,,,,,,,,,
10/8/24,2:15:00,October,Fall,7,chestnut,15,7.47,106.7,69.1,6.78,1.61,,,,,,,,,,,,
10/8/24,2:30:00,October,Fall,7,chestnut,14.9,7.47,106.5,69.1,6.81,1.76,,,,,,,,,,,,
10/8/24,2:45:00,October,Fall,7,chestnut,14.88,7.47,106.4,69.4,6.84,1.69,,,,,,,,,,,,
10/8/24,3:00:00,October,Fall,7,chestnut,14.81,7.47,106.3,68.8,6.79,1.62,,,,,,,,,,,,
10/8/24,3:15:00,October,Fall,7,chestnut,14.77,7.47,106.1,68.2,6.74,1.7,,,,,,,,,,,,
10/8/24,3:30:00,October,Fall,7,chestnut,14.77,7.47,106,69.2,6.84,1.57,,,,,,,,,,,,
10/8/24,3:45:00,October,Fall,7,chestnut,14.85,7.48,106,69.6,6.86,1.77,,,,,,,,,,,,
10/8/24,4:00:00,October,Fall,7,chestnut,14.9,7.49,106.1,72.2,7.11,1.73,,,,,,,,,,,,
10/8/24,4:15:00,October,Fall,7,chestnut,14.86,7.5,106,71.9,7.08,1.55,,,,,,,,,,,,
10/8/24,4:30:00,October,Fall,7,chestnut,14.84,7.5,105.9,69.8,6.88,4.07,,,,,,,,,,,,
10/8/24,4:45:00,October,Fall,7,chestnut,14.8,7.48,105.9,69.6,6.87,3.78,,,,,,,,,,,,
10/8/24,5:00:00,October,Fall,7,chestnut,14.76,7.47,105.7,68.2,6.74,5.16,,,,,,,,,,,,
10/8/24,5:15:00,October,Fall,7,chestnut,14.76,7.47,105.7,69.2,6.83,3.51,,,,,,,,,,,,
10/8/24,5:30:00,October,Fall,7,chestnut,14.75,7.47,105.5,69.8,6.9,3.66,,,,,,,,,,,,
10/8/24,5:45:00,October,Fall,7,chestnut,14.68,7.47,105.3,68.9,6.82,6.63,,,,,,,,,,,,
10/8/24,6:00:00,October,Fall,7,chestnut,14.59,7.46,105.2,68.1,6.75,6.16,,,,,,,,,,,,
10/8/24,6:15:00,October,Fall,7,chestnut,14.5,7.46,104.9,67.5,6.71,5.99,,,,,,,,,,,,
10/8/24,6:30:00,October,Fall,7,chestnut,14.45,7.46,104.8,67.8,6.74,6.12,,,,,,,,,,,,
10/8/24,6:45:00,October,Fall,7,chestnut,14.4,7.46,104.6,67.6,6.73,6.07,,,,,,,,,,,,
10/8/24,7:00:00,October,Fall,7,chestnut,14.4,7.47,104.5,69.4,6.9,5.71,,,,,,,,,,,,
10/8/24,7:15:00,October,Fall,7,chestnut,14.45,7.48,104.4,71,7.06,5.92,,,,,,,,,,,,
10/8/24,7:30:00,October,Fall,7,chestnut,14.45,7.49,104.4,71.2,7.08,6.59,,,,,,,,,,,,
10/8/24,7:45:00,October,Fall,7,chestnut,14.42,7.5,104.4,71,7.06,5.84,,,,,,,,,,,,
10/8/24,8:00:00,October,Fall,7,chestnut,14.46,7.51,104.4,72.1,7.17,5.79,,,,,,,,,,,,
10/8/24,8:15:00,October,Fall,7,chestnut,14.44,7.52,104.4,72.5,7.21,5.9,,,,,,,,,,,,
10/8/24,8:30:00,October,Fall,7,chestnut,14.45,7.52,104.4,71,7.06,5.56,,,,,,,,,,,,
10/8/24,8:45:00,October,Fall,7,chestnut,14.56,7.53,104.6,72.6,7.2,5.58,,,,,,,,,,,,
10/8/24,9:00:00,October,Fall,7,chestnut,14.72,7.56,105,74.9,7.41,5.28,,,,,,,,,,,,
10/8/24,9:15:00,October,Fall,7,chestnut,14.82,7.58,105.3,76.3,7.52,5.2,,,,,,,,,,,,
10/8/24,9:30:00,October,Fall,7,chestnut,14.92,7.58,105.5,77.5,7.63,5.27,,,,,,,,,,,,
10/8/24,9:45:00,October,Fall,7,chestnut,15.03,7.6,105.7,78.1,7.66,4.97,,,,,,,,,,,,
10/8/24,10:00:00,October,Fall,7,chestnut,14.92,7.58,105.6,73.1,7.19,5.29,,,,,,,,,,,,
10/8/24,10:15:00,October,Fall,7,chestnut,15.06,7.59,106,78.6,7.71,4.45,,,,,,,,,,,,
10/8/24,10:30:00,October,Fall,7,chestnut,15.08,7.61,106.2,79.7,7.82,5.34,,,,,,,,,,,,
10/8/24,10:45:00,October,Fall,7,chestnut,15.1,7.59,106.1,77,7.55,4.1,,,,,,,,,,,,
10/8/24,11:00:00,October,Fall,7,chestnut,15.16,7.61,106.7,80.8,7.91,4.4,,,,,,,,,,,,
10/8/24,11:15:00,October,Fall,7,chestnut,15.22,7.61,106.9,82,8.02,4.58,,,,,,,,,,,,
10/8/24,11:30:00,October,Fall,7,chestnut,15.23,7.63,106.8,83.2,8.14,3.84,,,,,,,,,,,,
10/8/24,11:45:00,October,Fall,7,chestnut,15.68,7.64,107.5,82.3,7.97,3.72,,,,,,,,,,,,
10/8/24,12:00:00,October,Fall,7,chestnut,15.7,7.62,107.5,80.7,7.81,4.04,,,,,,,,,,,,
10/8/24,12:15:00,October,Fall,7,chestnut,15.76,7.62,107.6,82.6,7.98,3.99,,,,,,,,,,,,
10/8/24,12:30:00,October,Fall,7,chestnut,15.89,7.63,107.9,82.5,7.95,4.35,,,,,,,,,,,,
10/8/24,12:45:00,October,Fall,7,chestnut,16.05,7.62,108.2,83.3,8,4.98,,,,,,,,,,,,
10/8/24,13:00:00,October,Fall,7,chestnut,16.14,7.63,108.6,83.9,8.05,4.46,,,,,,,,,,,,
10/8/24,13:15:00,October,Fall,7,chestnut,16.29,7.63,109,85,8.13,4.57,,,,,,,,,,,,
10/8/24,13:30:00,October,Fall,7,chestnut,16.5,7.7,109.6,93.6,8.9,3.04,,,,,,,,,,,,
10/8/24,13:45:00,October,Fall,7,chestnut,16.54,7.74,110.2,95.6,9.09,2.88,,,,,,,,,,,,
10/8/24,14:00:00,October,Fall,7,chestnut,16.53,7.78,110.5,94.9,9.03,3.73,,,,,,,,,,,,
10/8/24,14:15:00,October,Fall,7,chestnut,16.59,7.78,111.1,95.6,9.08,3.3,,,,,,,,,,,,
10/8/24,14:30:00,October,Fall,7,chestnut,16.71,7.78,111.5,95.8,9.08,3.4,,,,,,,,,,,,
10/8/24,14:45:00,October,Fall,7,chestnut,16.77,7.79,112.1,94.5,8.94,2.91,,,,,,,,,,,,
10/8/24,15:00:00,October,Fall,7,chestnut,16.82,7.8,112.2,94.8,8.96,4.82,,,,,,,,,,,,
10/8/24,15:15:00,October,Fall,7,chestnut,16.87,7.82,111.9,98.7,9.32,4.27,,,,,,,,,,,,
10/8/24,15:30:00,October,Fall,7,chestnut,16.96,7.85,112.1,100.4,9.46,3.96,,,,,,,,,,,,
10/8/24,15:45:00,October,Fall,7,chestnut,17.05,7.88,111.8,97.6,9.18,3.29,,,,,,,,,,,,
10/8/24,16:00:00,October,Fall,7,chestnut,17.09,7.81,111.6,95,8.93,3.34,,,,,,,,,,,,
10/8/24,16:15:00,October,Fall,7,chestnut,17.13,7.8,111.7,95.1,8.93,2.67,,,,,,,,,,,,
10/8/24,16:30:00,October,Fall,7,chestnut,17.13,7.77,111.6,95.3,8.95,3.75,,,,,,,,,,,,
10/8/24,16:45:00,October,Fall,7,chestnut,17.03,7.78,111.5,95.2,8.96,3.27,,,,,,,,,,,,
10/8/24,17:00:00,October,Fall,7,chestnut,16.97,7.76,111.4,93.1,8.77,3.06,,,,,,,,,,,,
10/8/24,17:15:00,October,Fall,7,chestnut,16.88,7.75,111.2,92,8.68,3.23,,,,,,,,,,,,
10/8/24,17:30:00,October,Fall,7,chestnut,16.82,7.74,111.2,90.8,8.59,3.11,,,,,,,,,,,,
10/8/24,17:45:00,October,Fall,7,chestnut,16.63,7.72,110.9,89.8,8.52,3.11,,,,,,,,,,,,
10/8/24,18:00:00,October,Fall,7,chestnut,16.57,7.7,110.7,88,8.36,3.04,,,,,,,,,,,,
10/8/24,18:15:00,October,Fall,7,chestnut,16.43,7.69,110.4,87.1,8.3,3.38,,,,,,,,,,,,
10/8/24,18:30:00,October,Fall,7,chestnut,16.37,7.67,110.3,86.4,8.24,3.37,,,,,,,,,,,,
10/8/24,18:45:00,October,Fall,7,chestnut,16.23,7.66,109.8,86.1,8.24,3.53,,,,,,,,,,,,
10/8/24,19:00:00,October,Fall,7,chestnut,16.22,7.64,109.6,85.1,8.15,3.37,,,,,,,,,,,,
10/8/24,19:15:00,October,Fall,7,chestnut,16.11,7.63,109.4,84.5,8.11,3.4,,,,,,,,,,,,
10/8/24,19:30:00,October,Fall,7,chestnut,16.07,7.62,109.4,83,7.97,3.25,,,,,,,,,,,,
10/8/24,19:45:00,October,Fall,7,chestnut,16.02,7.58,109.4,79.1,7.6,3.41,,,,,,,,,,,,
10/8/24,20:00:00,October,Fall,7,chestnut,15.94,7.53,109.4,75.6,7.28,2.23,,,,,,,,,,,,
10/8/24,20:15:00,October,Fall,7,chestnut,15.85,7.53,109.1,75.5,7.29,1.65,,,,,,,,,,,,
10/8/24,20:30:00,October,Fall,7,chestnut,15.7,7.48,109,73.6,7.13,1.91,,,,,,,,,,,,
10/8/24,20:45:00,October,Fall,7,chestnut,15.69,7.49,109.2,72.9,7.05,1.9,,,,,,,,,,,,
10/8/24,21:00:00,October,Fall,7,chestnut,15.61,7.48,109.1,71.9,6.98,1.87,,,,,,,,,,,,
10/8/24,21:15:00,October,Fall,7,chestnut,15.5,7.47,109,64.7,6.29,1.77,,,,,,,,,,,,
10/8/24,21:30:00,October,Fall,7,chestnut,15.46,7.44,108.8,65.8,6.4,1.87,,,,,,,,,,,,
10/8/24,21:45:00,October,Fall,7,chestnut,15.43,7.42,108.8,65,6.33,1.64,,,,,,,,,,,,
10/8/24,22:00:00,October,Fall,7,chestnut,15.36,7.39,108.8,62.3,6.08,2.17,,,,,,,,,,,,
10/8/24,22:15:00,October,Fall,7,chestnut,15.32,7.38,108.7,61.4,5.99,2.18,,,,,,,,,,,,
10/8/24,22:30:00,October,Fall,7,chestnut,15.2,7.37,108.7,59.6,5.83,2.06,,,,,,,,,,,,
10/8/24,22:45:00,October,Fall,7,chestnut,15.16,7.35,108.7,58.5,5.72,2.19,,,,,,,,,,,,
10/8/24,23:00:00,October,Fall,7,chestnut,15.14,7.36,108.8,59.9,5.87,2.16,,,,,,,,,,,,
10/8/24,23:15:00,October,Fall,7,chestnut,15.11,7.36,108.4,61,5.98,2.11,,,,,,,,,,,,
10/8/24,23:30:00,October,Fall,7,chestnut,15.05,7.37,108.4,59.2,5.81,2.14,,,,,,,,,,,,
10/8/24,23:45:00,October,Fall,7,chestnut,14.95,7.36,108.2,58.4,5.74,2.09,,,,,,,,,,,,
10/9/24,0:00:00,October,Fall,7,chestnut,14.88,7.35,107.9,57.7,5.68,2.52,,,,,,,,,,,,
10/9/24,0:15:00,October,Fall,7,chestnut,14.86,7.41,108.2,70.6,6.96,2.29,,,,,,,,,,,,
10/9/24,0:30:00,October,Fall,7,chestnut,14.81,7.44,107.7,65,6.41,2.78,,,,,,,,,,,,
10/9/24,0:45:00,October,Fall,7,chestnut,14.76,7.42,107.1,62.8,6.2,3.14,,,,,,,,,,,,
10/9/24,1:00:00,October,Fall,7,chestnut,14.72,7.41,106.7,63.8,6.31,2.48,,,,,,,,,,,,
10/9/24,1:15:00,October,Fall,7,chestnut,14.65,7.42,106.2,65.2,6.46,2.61,,,,,,,,,,,,
10/9/24,1:30:00,October,Fall,7,chestnut,14.6,7.43,107.1,70.2,6.96,2.03,,,,,,,,,,,,
10/9/24,1:45:00,October,Fall,7,chestnut,14.59,7.47,108.6,76.1,7.54,2.03,,,,,,,,,,,,
10/9/24,2:00:00,October,Fall,7,chestnut,14.5,7.47,107.1,71.7,7.12,2.23,,,,,,,,,,,,
10/9/24,2:15:00,October,Fall,7,chestnut,14.46,7.53,108.3,77,7.66,2.23,,,,,,,,,,,,
10/9/24,2:30:00,October,Fall,7,chestnut,14.41,7.54,108.5,77,7.66,2.3,,,,,,,,,,,,
10/9/24,2:45:00,October,Fall,7,chestnut,14.39,7.55,108.6,76.8,7.64,2.73,,,,,,,,,,,,
10/9/24,3:00:00,October,Fall,7,chestnut,14.47,7.56,109.3,77.3,7.68,2.22,,,,,,,,,,,,
10/9/24,3:15:00,October,Fall,7,chestnut,14.63,7.56,109.9,77.7,7.7,2.29,,,,,,,,,,,,
10/9/24,3:30:00,October,Fall,7,chestnut,14.58,7.58,110.8,77.8,7.72,2.05,,,,,,,,,,,,
10/9/24,3:45:00,October,Fall,7,chestnut,14.43,7.58,109.7,74.2,7.38,2.35,,,,,,,,,,,,
10/9/24,4:00:00,October,Fall,7,chestnut,14.26,7.57,108.1,75.7,7.56,2.71,,,,,,,,,,,,
10/9/24,4:15:00,October,Fall,7,chestnut,14.2,7.55,108,73.2,7.32,2.12,,,,,,,,,,,,
10/9/24,4:30:00,October,Fall,7,chestnut,14.2,7.54,108.4,73.5,7.34,2.73,,,,,,,,,,,,
10/9/24,4:45:00,October,Fall,7,chestnut,14.04,7.5,107.3,69,6.92,4.16,,,,,,,,,,,,
10/9/24,5:00:00,October,Fall,7,chestnut,14.06,7.43,107.5,66.1,6.63,2.27,,,,,,,,,,,,
10/9/24,5:15:00,October,Fall,7,chestnut,14.01,7.45,107.4,67.8,6.81,2.5,,,,,,,,,,,,
10/9/24,5:30:00,October,Fall,7,chestnut,13.84,7.43,106.7,62.8,6.33,1.79,,,,,,,,,,,,
10/9/24,5:45:00,October,Fall,7,chestnut,13.66,7.42,105.8,54.8,5.55,1.86,,,,,,,,,,,,
10/9/24,6:00:00,October,Fall,7,chestnut,13.55,7.4,105.8,55.6,5.64,1.76,,,,,,,,,,,,
10/9/24,6:15:00,October,Fall,7,chestnut,13.46,7.42,103.4,63.1,6.42,1.57,,,,,,,,,,,,
10/9/24,6:30:00,October,Fall,7,chestnut,13.49,7.41,102.3,63.4,6.44,1.4,,,,,,,,,,,,
10/9/24,6:45:00,October,Fall,7,chestnut,13.52,7.41,102.2,64.1,6.51,1.39,,,,,,,,,,,,
10/9/24,7:00:00,October,Fall,7,chestnut,13.58,7.43,102.3,67.3,6.82,1.5,,,,,,,,,,,,
10/9/24,7:15:00,October,Fall,7,chestnut,13.58,7.44,102.2,68.9,6.98,1.35,,,,,,,,,,,,
10/9/24,7:30:00,October,Fall,7,chestnut,13.53,7.46,102.1,69.4,7.04,1.44,,,,,,,,,,,,
10/9/24,7:45:00,October,Fall,7,chestnut,13.54,7.46,102.1,68.2,6.92,1.52,,,,,,,,,,,,
10/9/24,8:00:00,October,Fall,7,chestnut,13.49,7.47,102,68.5,6.96,1.41,,,,,,,,,,,,
10/9/24,8:15:00,October,Fall,7,chestnut,13.77,7.48,102.4,72.6,7.33,1.58,,,,,,,,,,,,
10/9/24,8:30:00,October,Fall,7,chestnut,13.94,7.53,102.9,76.8,7.72,1.5,,,,,,,,,,,,
10/9/24,8:45:00,October,Fall,7,chestnut,14.03,7.56,103.1,77.9,7.82,1.56,,,,,,,,,,,,
10/9/24,9:00:00,October,Fall,7,chestnut,14.06,7.58,103.2,81.2,8.15,3.63,,,,,,,,,,,,
10/9/24,9:15:00,October,Fall,7,chestnut,14.21,7.62,103.5,82.9,8.28,1.42,,,,,,,,,,,,
10/9/24,9:30:00,October,Fall,7,chestnut,14.35,7.65,103.7,83.7,8.34,1.54,,,,,,,,,,,,
10/9/24,9:45:00,October,Fall,7,chestnut,14.56,7.66,104.1,84.4,8.38,1.31,,,,,,,,,,,,
10/9/24,10:00:00,October,Fall,7,chestnut,14.73,7.68,104.7,85.4,8.44,1.38,,,,,,,,,,,,
10/9/24,10:15:00,October,Fall,7,chestnut,14.83,7.69,105.2,85.5,8.43,1.32,,,,,,,,,,,,
10/9/24,10:30:00,October,Fall,7,chestnut,14.93,7.7,105.2,87.1,8.57,1.25,,,,,,,,,,,,
10/9/24,10:45:00,October,Fall,7,chestnut,15.03,7.73,105.5,88.1,8.65,1.26,,,,,,,,,,,,
10/9/24,11:00:00,October,Fall,7,chestnut,15.11,7.74,105.6,88.7,8.69,1.39,,,,,,,,,,,,
10/9/24,11:15:00,October,Fall,7,chestnut,15.15,7.75,105.9,87.5,8.57,1.51,,,,,,,,,,,,
10/9/24,11:30:00,October,Fall,7,chestnut,15.2,7.72,105.9,86.9,8.5,1.2,,,,,,,,,,,,
10/9/24,11:45:00,October,Fall,7,chestnut,15.28,7.73,106.1,88.2,8.61,1.37,,,,,,,,,,,,
10/9/24,12:00:00,October,Fall,7,chestnut,15.34,7.74,106.2,91.3,8.91,1.39,,,,,,,,,,,,
10/9/24,12:15:00,October,Fall,7,chestnut,15.41,7.74,106.4,88.4,8.61,1.41,,,,,,,,,,,,
10/9/24,12:30:00,October,Fall,7,chestnut,15.46,7.74,106.4,89,8.66,1.56,,,,,,,,,,,,
10/9/24,12:45:00,October,Fall,7,chestnut,15.48,7.75,106.5,88.5,8.61,1.51,,,,,,,,,,,,
10/9/24,13:00:00,October,Fall,7,chestnut,15.55,7.75,106.6,89.7,8.71,1.47,,,,,,,,,,,,
10/9/24,13:15:00,October,Fall,7,chestnut,15.6,7.77,106.8,90.4,8.77,1.33,,,,,,,,,,,,
10/9/24,13:30:00,October,Fall,7,chestnut,15.6,7.77,107,92.2,8.94,1.27,,,,,,,,,,,,
10/9/24,13:45:00,October,Fall,7,chestnut,15.75,7.78,107.2,93.6,9.05,1.21,,,,,,,,,,,,
10/9/24,14:00:00,October,Fall,7,chestnut,15.77,7.8,107.4,95.2,9.2,1.39,,,,,,,,,,,,
10/9/24,14:15:00,October,Fall,7,chestnut,15.81,7.8,107.4,93,8.98,1.2,,,,,,,,,,,,
10/9/24,14:30:00,October,Fall,7,chestnut,15.74,7.79,107.4,91.9,8.89,1.16,,,,,,,,,,,,
10/9/24,14:45:00,October,Fall,7,chestnut,15.69,7.79,107.3,91.8,8.88,1.23,,,,,,,,,,,,
10/9/24,15:00:00,October,Fall,7,chestnut,15.77,7.79,107.4,93.6,9.04,1.44,,,,,,,,,,,,
10/9/24,15:15:00,October,Fall,7,chestnut,15.79,7.78,107.5,91,8.79,1.33,,,,,,,,,,,,
10/9/24,15:30:00,October,Fall,7,chestnut,15.87,7.77,107.8,89.7,8.65,1.2,,,,,,,,,,,,
10/9/24,15:45:00,October,Fall,7,chestnut,15.95,7.77,107.9,91,8.76,1.24,,,,,,,,,,,,
10/9/24,16:00:00,October,Fall,7,chestnut,16.04,7.77,108.2,94,9.03,1.28,,,,,,,,,,,,
10/9/24,16:15:00,October,Fall,7,chestnut,16.04,7.78,108.2,91.3,8.78,1.47,,,,,,,,,,,,
10/9/24,16:30:00,October,Fall,7,chestnut,15.97,7.77,108,90.8,8.74,1.37,,,,,,,,,,,,
10/9/24,16:45:00,October,Fall,7,chestnut,15.82,7.75,107.8,89.6,8.65,1.33,,,,,,,,,,,,
10/9/24,17:00:00,October,Fall,7,chestnut,15.66,7.72,107.7,86,8.33,1.12,,,,,,,,,,,,
10/9/24,17:15:00,October,Fall,7,chestnut,15.49,7.71,107.3,88.3,8.58,1.33,,,,,,,,,,,,
10/9/24,17:30:00,October,Fall,7,chestnut,15.41,7.7,107.2,85.4,8.31,1.35,,,,,,,,,,,,
10/9/24,17:45:00,October,Fall,7,chestnut,15.31,7.68,106.8,84.9,8.28,1.39,,,,,,,,,,,,
10/9/24,18:00:00,October,Fall,7,chestnut,15.28,7.65,106.7,82.4,8.05,1.44,,,,,,,,,,,,
10/9/24,18:15:00,October,Fall,7,chestnut,15.17,7.62,106.7,79.7,7.8,1.65,,,,,,,,,,,,
10/9/24,18:30:00,October,Fall,7,chestnut,15.09,7.58,106.7,75,7.36,1.28,,,,,,,,,,,,
